5.000000 5.000000 7.000000
0.250000 0.500000 0.750000
NaN NaN NaN
0.500000 0.500000 0.500000
6.000000 6.000000 7.000000
NaN NaN NaN
6.000000 6.000000 7.000000
0.500000 0.500000 0.500000
0.250000 0.750000 1.000000
